ProbeID,Gene Symbol,Chromosome,Genomic Start,Cytoband,834,835,836,837,838,839,840,841,842,843,844,845,846,847,848,849,850,851,852,853,854,855,856,857,858,859,860,861,862,863,864,865,866,867,868,869,870,871,872,873,874,875,876,877,878,879,880,881,882,883,884,885,886,887,888,889,890,891,892,893,894,895,896,897,898,899,900,901,902,903,904,905,906,907,908,909,910,911,912,913,914,915,916,917,918,919,920,921,922,923,924,925,926,927,928,929,930,931,932,933,934,935,936,937,938,939,940,941,942,943,944,945,946,947,948,949,950,951,952,953,954,955,956,957,958,959,960,961,962,963
AFFX-HUMRGE/M10098_5_at,,,,,4.76915454646027,5.01108727403671,4.54977096021296,12.7471030097799,5.25877563567113,8.09224544647107,4.96188508741118,8.57325862739717,7.47738431054032,4.58252340085528,12.7462211322851,5.16055346655911,4.40907899600104,5.47923155126301,4.9459159227491,5.16403266265791,5.13442798607788,4.46161446483785,5.42011548641801,4.67207508011812,4.44898301138648,4.75456582983554,4.93499151426326,4.90088207630845,4.76108351734772,6.84028124737968,5.34338297227887,11.607393736913,7.76327782833342,12.5151631333705,13.1550979587106,5.54914844312118,4.94613941231045,12.2824237930803,6.34514020079892,11.9670196819367,13.313000689125,13.1842132805298,12.9365071567062,13.3989139853519,12.9181816151677,6.92736450773462,13.0170927618926,13.1327731383487,10.857988705591,11.393544563383,4.87929514280401,5.58465246831693,6.77335235934071,8.36531986488633,9.42658641087166,5.68283886463215,5.17791320391873,5.30130344339965,5.39355159812451,4.5627902066581,4.61620074488977,5.54277018856702,4.74764644246448,9.53530022028083,11.9149792678211,4.94494820051761,13.0959534324604,13.4378620408559,12.3953566018901,12.2734090396923,7.029407579622,11.6666215241053,5.81648629342031,5.03757666934286,13.5332614621942,4.94291331440942,5.06443382332855,13.2201207488218,12.4383218546621,11.729480892602,11.4811563991228,12.6992041023456,12.4027842639997,12.7546435558829,12.2119680501275,10.0181449246985,4.82251993172441,12.6823992551703,4.50278210259612,12.3778913479885,12.4263954815157,4.58549986769558,4.83314920202621,12.8463538107438,4.75457927767573,5.16213439310091,12.954704936437,12.4364231091239,12.907042405338,11.5581851575982,12.8715150086846,13.2837687529112,12.1311139693268,12.5719806384024,13.1122073508163,6.33211949878868,5.94243350652879,5.67610602773977,6.61711426468207,7.52570188741626,13.0856990245695,13.1730130688711,12.8636497443337,4.82782940117232,10.943593346449,7.42781077831553,13.1986390639155,13.2686706005842,7.17536076538416,4.78718757246779,4.68777415507334,4.86933548196596,4.63457739735796,4.87697976105176,4.92968847384891,4.77253729346503,8.11142818589911,6.34190801664865,5.04816935065795,12.8805587140351,7.24741183667244,13.3582212536899,13.8931698670602,13.2564506157031
224588_at,XIST,X,73820651.0,Xq13.2,5.38777580763096,12.2011466895106,5.90890150849485,12.4423225162383,12.5413228031409,5.80966405525885,11.7451353234244,5.83505557160937,12.3099370322539,11.8173514605554,11.7199115902312,12.6679344710141,5.47803526526453,5.26859737425437,12.3577128511618,12.1931377704474,5.54583888109493,5.85705704438974,12.8323210223657,6.36185236442516,5.72724781154088,5.76883048692167,12.8054370782503,5.59684015557372,6.09811107166153,5.82815414538889,5.85901065278666,12.2208549926226,5.16479241770336,9.45105011556116,6.47278600998197,10.4848307512711,5.92526138575263,6.05559116335585,5.99123836740244,5.40001373697196,5.28153357430087,5.3151329610389,12.6615505327863,4.95088377719677,12.3409673439585,12.2033690529396,5.49171026675012,5.88912308307303,5.78479228738201,4.98711093406305,6.04355221897792,5.4383172487867,12.3804575436194,12.0994479550013,12.3129925319572,6.1744102255052,6.05639940385807,11.873221810946,8.36411550365371,11.4938272587762,12.4865548671664,12.9063548979859,12.7067924720951,5.45597055584973,12.9400911064488,10.3345585898711,12.5147125101949,5.37792662048695,5.30010763778626,4.97123496936476,5.84933261238089,12.6465066675543,5.93927012882553,5.93561232144819,13.7009932573718,5.95119421736208,12.4806221177229,12.7138876697506,12.8987342732129,12.2193129016175,5.86290620041471,7.54768975641239,13.3342883664925,5.63830832797205,8.41754198666834,6.26148159045792,11.3781348539328,6.07843557670367,5.93031972478253,5.81200239812321,13.3520035511491,6.35664106799838,5.68540862544149,5.83602009678004,13.0965283084202,5.92139670534635,8.59599413117533,5.09693615120967,5.48592169488936,7.49532880025076,6.42030350873565,6.65561171896209,13.2727494683741,6.19261385285333,5.79527514863119,5.55466433542015,5.08360229665793,5.8312222126239,5.30884961891089,5.55574169713357,5.9760635429215,6.06413686947029,8.37150086299299,5.77248783011531,6.174378914963,5.28191022374691,5.3260603109938,5.65751635406829,5.38914333083879,5.71274667105317,12.6406665126812,6.06324587424422,12.2769407146543,12.0176497630543,12.6656086596563,11.8248682905304,12.1146953359631,5.57889548518811,12.7181070706402,6.02723725758455,6.41250936257041,5.78745251806918,12.7047900595893,5.94213115126758
242128_at,OTX2,14,56800707.0,14q22.3,4.17375616755768,3.60306913641386,3.67253826635685,3.85058654255073,11.1781974448922,4.77886122373522,3.75075101920988,9.85460887533171,3.84472565587534,3.80999502390756,3.56576848068207,3.84365832594865,3.9694448223724,4.05696092009833,9.2613890512415,3.97698411346355,3.72400443460429,3.72090973784864,3.58654805526197,3.66671443501497,3.73327967864745,3.79044282127256,3.93665163332424,6.69468655616335,3.71762439260506,3.91793154401515,3.69193384827667,3.67726677174443,3.56284008891523,11.9188216834619,3.85438105830007,10.0602141294975,4.51500027483727,3.51739835233215,3.6658606245407,3.73277178104446,3.59197010221051,3.55821138157532,4.13081226233422,3.67990681129887,8.38439597629914,4.659469851584,4.02193864694948,9.56544728623369,3.74428119671715,3.66198532540269,3.97071694621474,3.91570682596164,8.61631543991899,3.56264880527797,8.89772401993467,3.76897369347045,3.72219253051058,8.58942927567042,3.80416987748376,11.53247775542,8.29746004256911,3.88031985461317,10.2728962288682,3.83775241136797,7.99626805511106,3.75250804009999,3.56227089266601,3.58411106729241,3.77534228827595,3.38167984487712,3.98363131227556,3.78930704717065,4.01058133023647,3.74525457846398,3.40793527487314,4.66007255366328,4.13738984736431,3.53467100471352,3.59825180280588,6.98650986894125,3.51517530692078,5.65722613387543,3.3620530748526,3.31448509894123,12.4391018394182,13.0958512983442,12.6695135422525,4.62485753604909,13.1167045427166,12.908996346115,9.88077848681929,13.093641524962,12.9202519040147,5.72947998184038,8.5548336888697,12.8176914508477,12.8832551717052,6.84303278800383,12.7796179614177,12.5979997602537,10.2143973993139,10.6280438502827,11.8337117341621,9.78304922031691,12.5289325473421,4.09445361013505,7.74872715282959,3.70824470796057,3.83068186448539,6.34570898716499,3.45220703246565,4.4766670561137,3.61341185491459,8.13716077851992,9.81004235548827,3.62926918769255,3.63034006155624,3.95901580780558,3.82498232563622,3.81897813476429,4.03801421941858,3.75525874105137,6.84891876092864,4.59188164348979,3.73158184169855,4.24825969427696,3.90403085307085,4.06805496873084,5.02832353845647,6.63905393496005,3.65774317641044,4.23060313668593,3.55156029545133,3.78264203002875
206018_at,FOXG1,14,28767072.0,14q13,5.22371964499306,10.3454386617785,4.73578755323339,11.8925820209613,4.6408894792239,5.34870895615776,8.23099127011115,4.89793057182075,4.71730209177727,5.05660566587767,4.36832349681016,10.8852020339243,4.81082356349988,10.8892198037809,4.60219422977586,4.35971321105789,10.4572185204212,4.69567415604692,4.05844149657084,4.62146086351605,4.8371304858182,4.78316216029161,11.0834406199392,4.14897693441032,4.70955436506201,5.29016665853409,4.49323503385613,5.39175275793084,4.39783255519222,4.28927880484461,4.70807488307969,10.011161233681,5.46244846729889,5.23935499892537,4.73693807977095,4.83189518201436,9.54745051093408,3.93381562412291,4.41134831471471,4.33018721706452,11.3931662306112,4.91985637029876,3.99970959021613,11.6364978402593,4.65289921793615,4.22968320351933,10.2238565254581,10.3208845741553,5.27313182824716,10.4227844447227,4.55402760774788,9.4898226546466,4.49194524842988,10.6102680052025,7.50982640262493,4.88023318931496,4.50337118304622,5.37633943398077,10.6766732442857,7.06975094925011,11.2034259859135,8.8864179714362,11.3769415251308,9.87049552327501,10.2498208796261,11.1608903444901,11.1104823378549,9.65917707150562,5.00946969818412,11.2401968856586,11.582524413412,10.9299395355633,11.2788482022886,11.6947368256862,11.2480896488426,11.1904645026545,8.26823395914278,11.3237487048907,11.6043646178497,11.5859427182983,11.2125099057441,9.30954616183636,9.59558309230152,5.1452202227194,9.10909111040831,10.9850115919177,4.58961028405666,8.85983103944916,9.90186449312008,4.67742996046825,4.32500078135375,4.48626928729604,12.410177716834,4.72679554526583,8.80850437141294,10.3349088804733,8.94744666874638,8.96659134275352,4.62463216861191,4.42626150706579,12.4479443716512,4.20833818600503,4.00925247005819,10.8331395885437,4.29109068323278,3.9969097936106,11.4672602171224,11.5365748717582,11.6174689889465,5.90076153711927,4.62457398738292,11.4896220158525,11.3914633935876,11.5487630225311,11.3673482587502,4.88802848118866,5.39895879590862,4.50089900355383,4.79681932301727,4.6408894792239,4.80779186081711,4.70119839997057,4.48623261881662,6.38393104602598,4.71301794501907,5.46151559644049,5.65903580490059,4.28669492293174,6.51394260234965,5.0072651959037
221805_at,NEFL,8,24950955.0,8p21,3.46872884518301,3.90642494718601,4.15913231839455,8.51486628952637,3.90655976141114,3.91063284551758,4.23503548928792,3.96961549674934,3.9863043638855,3.69922077884051,4.09310213238086,4.13596122299255,4.26804977871189,4.4978735043517,3.96875734462197,3.61488178144094,3.88328039004491,3.80557536435827,3.61809582583054,3.89012315074973,4.59016892339879,3.67615406184247,3.67099241511256,3.84956316457901,4.2546932385996,3.86769248448218,4.01968800315165,4.06585307935233,3.67170502437926,4.48345295169794,3.89584172274305,3.98677959943103,4.32714392857045,4.64000822735194,4.29911321282811,3.81666943892388,7.93422467689424,6.66784777648986,4.89645502395499,5.85373890589591,7.77295378027386,6.78133714460236,4.94616214480384,3.89830221927819,3.96779545005435,4.382542105377,4.23750474777058,9.27700390410714,9.07063836552711,5.0237804668287,11.9822497349339,10.5378458933939,5.66644230982119,4.97200836584401,5.94948063402197,4.13554660750424,10.8845819394243,7.2216214498559,8.57617128930648,7.14199800129858,4.05461513948432,5.64462072898838,4.26165911844632,3.65039752729441,5.38934783963282,7.64233435836372,9.7606103276592,7.7546536750892,7.69161194899698,7.3581552851585,5.02463051579107,5.01805696714912,6.64242263249927,4.16141944842891,12.7301359799749,11.5901603548651,4.68875865918972,3.91193532322793,8.64155027204922,7.86998673512668,9.64753874630273,4.42495892562177,7.36723203371846,4.20931146021075,3.90495365946705,7.55379396964246,4.31490123743445,4.70858256606859,4.52787953982393,12.3195710270823,4.60380276682587,10.9122757920526,10.4373965592583,5.84918445600391,4.41769587524274,3.78157612900806,4.27388366387313,6.53324787356622,3.89814250562585,3.77822265112812,10.8645173544591,7.75476670969432,10.7511640342106,12.8599427523241,12.4416409350167,11.7376659400518,12.8370902614099,12.7167739867535,12.5915166738336,12.9522178087667,10.4744695315642,12.6330819993936,12.5655082220541,12.7657161329851,12.1675525678744,8.06728218732432,3.83259290231435,3.9262906033901,4.61046121627722,4.35640326924769,4.27696629667363,7.24062443167712,10.2377948920906,4.03463570111922,4.40963492771641,6.25697406801986,9.22621644560199,3.77370062664851,3.77567946143481,4.56505667025882
203001_s_at,STMN2,8,79610814.0,8q21.13,6.17640830358,8.04331831895485,6.97773375213358,9.55209700447836,7.25598917189016,5.6099018515604,5.05316068411597,4.98531456156729,6.23662479842487,6.51266910894488,5.03912042894845,6.11604418847434,5.05064123100242,10.5077964181529,4.84535394369272,7.24107926551675,5.15602001801678,4.82990337110826,6.42234686590993,5.11617602313814,8.79465158178995,6.34465011229001,5.19027929302917,6.20134242526441,5.0295763105906,6.12137126778787,8.16131982243793,5.78902041811181,8.01834170628399,10.0340867615192,5.14344707348739,5.76805881470215,7.10322379803754,5.66507901235606,10.2897873122171,5.30310478406014,6.26146409373349,6.2284265406291,6.55088512302295,7.4877008510745,8.3525212232344,8.70292154850001,7.32730169926795,8.70857029795526,4.99698810963741,5.63805141153725,5.04925619911455,9.01394033189954,12.4745918440593,10.753020513679,11.7901386415707,8.12886137003435,10.9178708944804,9.71934818404464,5.9004435269709,6.14587206095987,11.7262277612641,11.1079598106475,8.13933617123344,5.72944920065533,9.03015095907998,10.9592353183055,9.78058483441687,6.99570905252012,7.61162105755018,11.1929249435115,10.4467099176426,8.45965579653335,8.6327522039212,10.9462744541979,8.66798375671032,10.8298292756061,7.59429742186597,8.04454115064412,12.4296004016254,10.6484229539657,6.44387305338608,7.76423531228476,8.65860164518707,7.12073406406607,12.7587059473502,10.0160360984057,13.4326708098831,13.0556800368205,13.3564443827736,11.1524545400143,13.1167108258949,12.5497697052468,13.9627265423487,6.71100218649789,13.8537731982333,11.867242449622,13.6479670737805,13.4025142016993,12.9618416295664,13.0653464451515,13.4857996024294,13.3119015876277,12.7204867299962,13.3731704052658,13.709070082437,13.1771770422357,13.0940508306995,13.1768437848138,12.1118758664958,13.4619019862551,13.1886555054216,13.2354779875494,13.3556382059294,12.6104286292334,13.3029422357312,12.8776318887263,13.1594442164521,13.4725591857277,12.9038187388648,5.62438352326214,7.24877285273792,6.48492639657919,5.86895458433051,7.08233770494442,5.12626123620207,9.45103364729151,10.0870336754165,9.75699509606723,7.68717060931108,7.34592201062526,10.9985149721789,9.58035548294228,6.9331929578821,5.95884621226611
240065_at,FAM81B,5,95384793.0,5q15,11.0333845362016,9.5310435600015,10.4567098097198,10.6520808113162,8.03730608801528,11.9317343874393,11.5372616035873,11.1102077874533,10.5555263813185,10.7152193571071,11.8670393936606,10.0656958609599,11.1213006019445,6.41178374914078,11.677608230173,11.6353453137184,11.2482274135596,10.569263133735,11.4017294582162,11.1922999950183,10.6503882136211,9.91941861956631,10.3567950832138,11.1837717762855,11.3524396085016,12.3544073999104,11.6024436868665,12.1059854908106,10.7557250925374,12.7800964067292,12.6747131341812,9.58611328238574,11.215845746424,12.8618614923512,11.0527352993243,11.5229018042893,6.53329918669302,11.6799388864111,12.055887029689,11.858358973661,10.411289636177,11.9741233225258,4.89302747107816,12.145243586192,12.5753457175851,11.5293833672493,4.93889401825739,5.00909528074971,8.39585656296298,6.74245816291222,4.44333695350567,4.72237964338428,5.23931671287047,4.65263884765027,4.51770383407821,5.04687839590846,6.43464796053008,5.85091276929947,5.09554935176,4.93532982441411,4.24281582820782,8.65547157923064,4.33808139341615,4.43387586113536,4.31279119641903,4.55923069613383,5.67207630547596,6.27686337243254,5.70624179021994,5.33640199352149,4.33060699657118,8.2507275586517,5.11748772831371,4.37819504062354,4.63323691491853,5.32074122372439,8.92829233319274,6.10712014856916,4.36324066609562,5.34613323224817,5.10830762659961,4.80346649917677,4.76432026764146,5.74082874169565,4.83526779147445,5.22384424435634,5.25172533825061,5.10369546752094,6.61233217804057,4.609087359636,4.5438612620996,5.13198112886254,4.54512682619037,4.91887004746404,4.3908404717422,4.56876569195152,5.58275786397187,5.70278344395975,5.07688022767634,4.84162582287072,4.69003730255454,5.02561515843818,4.52836364976145,4.92991008370462,5.52111592902391,5.89141570570726,4.49379037043139,4.63864806144403,4.38051360149719,6.37251857794392,5.71787970760023,4.42792455577789,4.57529352601344,5.16389462165623,4.77521946733942,4.78896229590133,9.42868546623217,5.14056754871376,5.3495366653756,6.56284677656853,5.12287191497132,5.82718840333825,4.69303760635876,4.93449058233411,5.42562819326277,4.42588444820196,5.76793208982854,4.95612598268612,4.44217871853095,4.349216884218
205000_at,DDX3Y,Y,12903999.0,Yq11,9.13610950239317,4.41000241894669,11.2173986972611,4.4561234505404,5.14280824780123,10.2946057944639,4.345963543345,10.2547645575456,4.93405065327565,4.52120880980521,4.23439479466639,5.31249510851656,11.0752976921471,10.3690401851361,4.46179378390355,4.64152597335014,10.4200106359851,10.3997744303751,4.15523557482727,10.0781115688167,10.5336413933555,10.6184022879696,4.3842140590373,10.1849250050648,10.6951492642261,10.3293493243021,11.0198304354515,4.23144239831203,9.4182079432527,11.1308092773254,11.0067842033664,4.45267126272189,9.25513042783772,10.3916386876877,10.990416493714,11.2985647323662,11.1604843516914,10.9317696106151,4.22490991270647,10.8471740728147,4.07945517943574,5.02967538760039,10.2477500622222,10.9300598778275,10.2948090705635,10.1247614167471,10.0776401130789,11.0421127094461,4.73369827589718,4.69177663263805,4.37011406403554,10.8932665544354,10.1193884756575,4.25223274811853,5.07336382751661,4.59260097533079,4.32707249981066,4.43881176500242,4.19474269774787,6.94834613379065,4.53442667063653,4.72382618787293,4.44405241962694,11.2363866952278,10.5585986596362,10.9008415437079,8.99113354756948,4.52973630826051,9.13004398556029,9.90491746406877,4.34229383432656,10.6287374065755,4.80596813532531,3.95345836677732,4.40215975266866,4.32213881865353,11.3906586611281,11.5584458821026,4.10452164101121,10.1159798948899,4.59992472854351,9.98931638195059,4.45592692685596,7.02280181514405,10.4880969856793,11.3243322601057,4.68103443183914,5.5749470340513,11.1907702589599,10.6234872172434,4.20651976677217,11.2397824037262,10.7226390137084,11.5549333064856,11.0290938240747,10.8620862347686,10.5088190042771,11.0779027379429,4.45700617282531,10.8105759972136,10.8686939896733,10.6999479945188,10.3402441571838,9.83574495925318,10.6561591603476,8.38849372128085,10.4865695648791,10.2370433055743,10.396147199428,10.0023334608555,11.1623412347673,9.8129266767849,10.3551021258001,10.2713601400278,9.11533170691793,9.99797143103333,4.58123943596142,9.91139996667397,5.17733319508968,4.22212112600539,4.41630761140946,4.91802157319772,4.19012616848545,10.3767935384912,4.45279895192401,9.98712925293383,10.7052836722738,10.4082603083947,4.16256821616933,10.6702385562617
206140_at,LHX2,9,124011610.0,9q33.3,4.897033448609,11.8354989394649,4.69541425839961,8.50733338104714,4.5756494293097,3.83364857072273,10.8831324063815,4.10714800189455,4.8679551599832,4.52120880980521,4.47445711877919,11.2092637483962,4.69478647169331,11.6376403680702,4.51236125065182,3.91721280474203,11.4650671741622,4.55903325611061,4.26598503198494,4.11278050872476,5.00394455489387,4.50924129222086,11.9035566766065,3.88047668834583,4.44099616370126,4.71422581130142,4.15219867733754,4.20232803513346,4.87502735557743,3.96387355235398,4.62705507338811,12.4950110292914,4.51451393220763,5.13045909939715,4.57167081863339,4.6479419926368,9.87517913212705,7.90752872870009,6.2246387061377,3.91275086968201,12.7132300701376,5.51177057824211,5.59952915231586,12.255647248081,5.02841609777941,4.94656417435977,8.80514947806945,9.71253056916366,12.1255121317054,10.7729897381876,7.94007305155623,5.53244588276422,9.97626731846802,8.0142822420458,9.64637494164084,4.81188210439621,5.57447992475308,8.51379831067482,9.22729541264107,7.59999946450851,10.5836556093257,10.3451138260488,11.0948931700064,8.71509045837037,10.8608615713885,10.3259184691166,7.30250041516806,7.41172823332681,10.3891653037596,10.0818629792072,10.2306828031633,9.93172625953926,9.75039310922122,10.0964315037389,10.534597469257,10.735814976919,9.19040351417988,10.0680074762174,9.74464430384068,10.1953133648381,13.036419627815,9.72101593506107,10.2955709012837,7.9547652414866,10.2319316152533,10.2040142140653,6.2201811887724,10.9893113286665,12.7829840929895,11.9681019898401,10.6140399430143,9.02090583674476,12.9188595562724,10.4742163026157,10.0226444956292,10.5837752204111,10.5461803280002,10.3547580218914,9.19273611370817,9.63694006020102,12.7963211287549,9.95597952947317,3.9634688054458,10.3243353257927,5.57407642756933,5.2489725069725,11.3910420015971,11.4953910338068,11.5190443247571,4.93680555116519,5.62835008374687,11.5267351900157,11.3312884311651,11.4328039426241,11.1463137402594,4.85679271402049,10.1919973380469,4.92568193765539,5.11706677063335,4.62337104533597,4.77268127460415,7.88774224028428,10.0145465999782,11.6159588360952,7.08435666031429,11.6167659592771,9.18756128364044,11.441543613358,5.39897325205332,10.0082220322349
